"Country or Area","Year","Area","Sex","City","City type","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Australia","2008","Total","Both Sexes","Darwin","City proper","Estimate - de jure","Provisional figure","2008","120652","13,14"
"Australia","2008","Total","Both Sexes","Geelong","City proper","Estimate - de jure","Provisional figure","2008","172300","13,14"
"Australia","2008","Total","Both Sexes","Gold Coast","City proper","Estimate - de jure","Provisional figure","2008","493425","13,14"
"Australia","2008","Total","Both Sexes","Greater Wollongong","City proper","Estimate - de jure","Provisional figure","2008","284169","13,14"
"Australia","2008","Total","Both Sexes","Hobart","City proper","Estimate - de jure","Provisional figure","2008","209287","13,14"
"Australia","2008","Total","Both Sexes","Launceston","City proper","Estimate - de jure","Provisional figure","2008","104649","13,14"
"Australia","2008","Total","Both Sexes","Melbourne","City proper","Estimate - de jure","Provisional figure","2008","3892419","13,14"
"Australia","2008","Total","Both Sexes","Newcastle","City proper","Estimate - de jure","Provisional figure","2008","531191","13,14"
"Australia","2008","Total","Both Sexes","Perth","City proper","Estimate - de jure","Provisional figure","2008","1602559","13,14"
"Australia","2008","Total","Both Sexes","Sunshine Coast","City proper","Estimate - de jure","Provisional figure","2008","237562","13,14"
"Australia","2008","Total","Both Sexes","Sydney","City proper","Estimate - de jure","Provisional figure","2008","4399722","13,14"
"Australia","2008","Total","Both Sexes","Toowoomba","City proper","Estimate - de jure","Provisional figure","2008","125339","13,14"
"Australia","2008","Total","Both Sexes","Townsville","City proper","Estimate - de jure","Provisional figure","2008","162730","13,14"
"Australia","2007","Total","Both Sexes","Adelaide","City proper","Estimate - de jure","Provisional figure","2007","1158259","13,15"
"Australia","2007","Total","Both Sexes","Albury-Wodonga","City proper","Estimate - de jure","Provisional figure","2007","101842","13,16"
"Australia","2007","Total","Both Sexes","Brisbane","City proper","Estimate - de jure","Provisional figure","2007","1857594","13,15"
"Australia","2007","Total","Both Sexes","Cairns","City proper","Estimate - de jure","Provisional figure","2007","135856","13,16"
"Australia","2007","Total","Both Sexes","CANBERRA","City proper","Estimate - de jure","Provisional figure","2007","339573","13,15"
"Australia","2007","Total","Both Sexes","Darwin","City proper","Estimate - de jure","Provisional figure","2007","117395","13,15"
"Australia","2007","Total","Both Sexes","Geelong","City proper","Estimate - de jure","Provisional figure","2007","169544","13,16"
"Australia","2007","Total","Both Sexes","Gold Coast","City proper","Estimate - de jure","Provisional figure","2007","583657","13,16"
"Australia","2007","Total","Both Sexes","Greater Wollongong","City proper","Estimate - de jure","Provisional figure","2007","280159","13,16"
"Australia","2007","Total","Both Sexes","Hobart","City proper","Estimate - de jure","Provisional figure","2007","207484","13,15"
"Australia","2007","Total","Both Sexes","Launceston","City proper","Estimate - de jure","Provisional figure","2007","104071","13,16"
"Australia","2007","Total","Both Sexes","Melbourne","City proper","Estimate - de jure","Provisional figure","2007","3806092","13,15"
"Australia","2007","Total","Both Sexes","Newcastle","City proper","Estimate - de jure","Provisional figure","2007","523662","13,16"
"Australia","2007","Total","Both Sexes","Perth","City proper","Estimate - de jure","Provisional figure","2007","1554769","13,15"
"Australia","2007","Total","Both Sexes","Sunshine Coast","City proper","Estimate - de jure","Provisional figure","2007","230429","13,16"
"Australia","2007","Total","Both Sexes","Sydney","City proper","Estimate - de jure","Provisional figure","2007","4336374","13,15"
"Australia","2007","Total","Both Sexes","Toowoomba","City proper","Estimate - de jure","Provisional figure","2007","123406","13,16"
"Australia","2007","Total","Both Sexes","Townsville","City proper","Estimate - de jure","Provisional figure","2007","157174","13,16"
"Australia","2006","Total","Both Sexes","Adelaide","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","1040717",""
"Australia","2006","Total","Both Sexes","Adelaide","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2011","1105840","11"
"Australia","2006","Total","Both Sexes","Brisbane","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","1676390",""
"Australia","2006","Total","Both Sexes","Brisbane","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2011","1763136","11"
"Australia","2006","Total","Both Sexes","CANBERRA","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","322036",""
"Australia","2006","Total","Both Sexes","CANBERRA","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2011","323056","11"
"Australia","2006","Total","Both Sexes","Central Coast","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","282725",""
"Australia","2006","Total","Both Sexes","Darwin","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2011","105994","11"
"Australia","2006","Total","Both Sexes","Geelong","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","137222",""
"Australia","2006","Total","Both Sexes","Gold Coast-Tweed Heads","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","402647",""
"Australia","2006","Total","Both Sexes","Greater Wollongong","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","234482",""
"Australia","2006","Total","Both Sexes","Hobart","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","128579",""
"Australia","2006","Total","Both Sexes","Hobart","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2011","200525","11"
"Australia","2006","Total","Both Sexes","Melbourne","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","3371888",""
"Australia","2006","Total","Both Sexes","Melbourne","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2011","3592592","11"
"Australia","2006","Total","Both Sexes","Newcastle","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","288733",""
"Australia","2006","Total","Both Sexes","Perth","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","1256037",""
"Australia","2006","Total","Both Sexes","Perth","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2011","1445078","11"
"Australia","2006","Total","Both Sexes","Sunshine Coast","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","184662",""
"Australia","2006","Total","Both Sexes","Sydney","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","3641418",""
"Australia","2006","Total","Both Sexes","Sydney","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2011","4119189","11"
"Australia","2006","Total","Both Sexes","Townsville","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","128806",""
"Australia","2006","Total","Male","Adelaide","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","507416",""
"Australia","2006","Total","Male","Adelaide","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2011","539871","11"
"Australia","2006","Total","Male","Brisbane","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","821789",""
"Australia","2006","Total","Male","Brisbane","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2011","866433","11"
"Australia","2006","Total","Male","CANBERRA","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","158543",""
"Australia","2006","Total","Male","CANBERRA","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2011","159131","11"
"Australia","2006","Total","Male","Central Coast","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","136142",""
"Australia","2006","Total","Male","Darwin","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2011","55085","11"
"Australia","2006","Total","Male","Geelong","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","66306",""
"Australia","2006","Total","Male","Gold Coast-Tweed Heads","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","197342",""
"Australia","2006","Total","Male","Greater Wollongong","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","115662",""
"Australia","2006","Total","Male","Hobart","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","61798",""
"Australia","2006","Total","Male","Hobart","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2011","97153","11"
"Australia","2006","Total","Male","Melbourne","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","1650388",""
"Australia","2006","Total","Male","Melbourne","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2011","1760908","11"
"Australia","2006","Total","Male","Newcastle","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","140814",""
"Australia","2006","Total","Male","Perth","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","618431",""
"Australia","2006","Total","Male","Perth","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2011","713917","11"
"Australia","2006","Total","Male","Sunshine Coast","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","89134",""
"Australia","2006","Total","Male","Sydney","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","1794042",""
"Australia","2006","Total","Male","Sydney","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2011","2028728","11"
"Australia","2006","Total","Male","Townsville","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","64220",""
"Australia","2006","Total","Female","Adelaide","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","533301",""
"Australia","2006","Total","Female","Adelaide","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2011","565969","11"
"Australia","2006","Total","Female","Brisbane","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","854601",""
"Australia","2006","Total","Female","Brisbane","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2011","896703","11"
"Australia","2006","Total","Female","CANBERRA","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","163493",""
"Australia","2006","Total","Female","CANBERRA","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2011","163925","11"
"Australia","2006","Total","Female","Central Coast","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","146583",""
"Australia","2006","Total","Female","Darwin","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2011","50909","11"
"Australia","2006","Total","Female","Geelong","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","70916",""
"Australia","2006","Total","Female","Gold Coast-Tweed Heads","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","205305",""
"Australia","2006","Total","Female","Greater Wollongong","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","118820",""
"Australia","2006","Total","Female","Hobart","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","66781",""
"Australia","2006","Total","Female","Hobart","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2011","103372","11"
"Australia","2006","Total","Female","Melbourne","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","1721500",""
"Australia","2006","Total","Female","Melbourne","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2011","1831684","11"
"Australia","2006","Total","Female","Newcastle","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","147919",""
"Australia","2006","Total","Female","Perth","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","637606",""
"Australia","2006","Total","Female","Perth","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2011","731161","11"
"Australia","2006","Total","Female","Sunshine Coast","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","95528",""
"Australia","2006","Total","Female","Sydney","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","1847376",""
"Australia","2006","Total","Female","Sydney","Urban agglomeration","Census - de jure - complete tabulation","Final figure, complete","2011","2090461","11"
"Australia","2006","Total","Female","Townsville","City proper","Census - de jure - complete tabulation","Final figure, complete","2011","64586",""
"Australia","2005","Total","Both Sexes","Adelaide","City proper","Estimate - de jure","Final figure, complete","2006","1129145","13,15"
"Australia","2005","Total","Both Sexes","Albury-Wodonga","City proper","Estimate - de jure","Final figure, complete","2006","100175","13,16"
"Australia","2005","Total","Both Sexes","Brisbane","City proper","Estimate - de jure","Final figure, complete","2006","1790921","13,15"
"Australia","2005","Total","Both Sexes","Cairns","City proper","Estimate - de jure","Final figure, complete","2006","123775","13,16"
"Australia","2005","Total","Both Sexes","CANBERRA","City proper","Estimate - de jure","Final figure, complete","2006","325405","13,15"
"Australia","2005","Total","Both Sexes","Darwin","City proper","Estimate - de jure","Final figure, complete","2006","111179","13,15"
"Australia","2005","Total","Both Sexes","Geelong","City proper","Estimate - de jure","Final figure, complete","2006","165827","13,16"
"Australia","2005","Total","Both Sexes","Gold Coast","City proper","Estimate - de jure","Final figure, complete","2006","540115","13,16"
"Australia","2005","Total","Both Sexes","Greater Wollongong","City proper","Estimate - de jure","Final figure, complete","2006","274838","13,16"
"Australia","2005","Total","Both Sexes","Hobart","City proper","Estimate - de jure","Final figure, complete","2006","203527","13,15"
"Australia","2005","Total","Both Sexes","Launceston","City proper","Estimate - de jure","Final figure, complete","2006","103221","13,16"
"Australia","2005","Total","Both Sexes","Melbourne","City proper","Estimate - de jure","Final figure, complete","2006","3635508","13,15"
"Australia","2005","Total","Both Sexes","Newcastle","City proper","Estimate - de jure","Final figure, complete","2006","508597","13,16"
"Australia","2005","Total","Both Sexes","Perth","City proper","Estimate - de jure","Final figure, complete","2006","1478039","13,15"
"Australia","2005","Total","Both Sexes","Sunshine Coast","City proper","Estimate - de jure","Final figure, complete","2006","215059","13,16"
"Australia","2005","Total","Both Sexes","Sydney","City proper","Estimate - de jure","Final figure, complete","2006","4255954","13,15"
"Australia","2005","Total","Both Sexes","Toowoomba","City proper","Estimate - de jure","Final figure, complete","2006","119486","13,16"
"Australia","2005","Total","Both Sexes","Townsville","City proper","Estimate - de jure","Final figure, complete","2006","149207","13,16"
"Australia","2005","Total","Male","Adelaide","City proper","Estimate - de jure","Final figure, complete","2006","554962","13,15"
"Australia","2005","Total","Male","Albury-Wodonga","City proper","Estimate - de jure","Final figure, complete","2006","49498","13,16"
"Australia","2005","Total","Male","Brisbane","City proper","Estimate - de jure","Final figure, complete","2006","888980","13,15"
"Australia","2005","Total","Male","Cairns","City proper","Estimate - de jure","Final figure, complete","2006","62490","13,16"
"Australia","2005","Total","Male","CANBERRA","City proper","Estimate - de jure","Final figure, complete","2006","161193","13,15"
"Australia","2005","Total","Male","Darwin","City proper","Estimate - de jure","Final figure, complete","2006","59093","13,15"
"Australia","2005","Total","Male","Geelong","City proper","Estimate - de jure","Final figure, complete","2006","80851","13,16"
"Australia","2005","Total","Male","Gold Coast","City proper","Estimate - de jure","Final figure, complete","2006","267325","13,16"
"Australia","2005","Total","Male","Greater Wollongong","City proper","Estimate - de jure","Final figure, complete","2006","137510","13,16"
"Australia","2005","Total","Male","Hobart","City proper","Estimate - de jure","Final figure, complete","2006","99485","13,15"
"Australia","2005","Total","Male","Launceston","City proper","Estimate - de jure","Final figure, complete","2006","50357","13,16"
"Australia","2005","Total","Male","Melbourne","City proper","Estimate - de jure","Final figure, complete","2006","1792547","13,15"
"Australia","2005","Total","Male","Newcastle","City proper","Estimate - de jure","Final figure, complete","2006","251625","13,16"
"Australia","2005","Total","Male","Perth","City proper","Estimate - de jure","Final figure, complete","2006","733953","13,15"
"Australia","2005","Total","Male","Sunshine Coast","City proper","Estimate - de jure","Final figure, complete","2006","105235","13,16"
"Australia","2005","Total","Male","Sydney","City proper","Estimate - de jure","Final figure, complete","2006","2115723","13,15"
"Australia","2005","Total","Male","Toowoomba","City proper","Estimate - de jure","Final figure, complete","2006","57923","13,16"
"Australia","2005","Total","Male","Townsville","City proper","Estimate - de jure","Final figure, complete","2006","75645","13,16"
"Australia","2005","Total","Female","Adelaide","City proper","Estimate - de jure","Final figure, complete","2006","574183","13,15"
"Australia","2005","Total","Female","Albury-Wodonga","City proper","Estimate - de jure","Final figure, complete","2006","50677","13,16"
"Australia","2005","Total","Female","Brisbane","City proper","Estimate - de jure","Final figure, complete","2006","901941","13,15"
"Australia","2005","Total","Female","Cairns","City proper","Estimate - de jure","Final figure, complete","2006","61285","13,16"
"Australia","2005","Total","Female","CANBERRA","City proper","Estimate - de jure","Final figure, complete","2006","164212","13,15"
"Australia","2005","Total","Female","Darwin","City proper","Estimate - de jure","Final figure, complete","2006","52086","13,15"
"Australia","2005","Total","Female","Geelong","City proper","Estimate - de jure","Final figure, complete","2006","84976","13,16"
"Australia","2005","Total","Female","Gold Coast","City proper","Estimate - de jure","Final figure, complete","2006","272790","13,16"
"Australia","2005","Total","Female","Greater Wollongong","City proper","Estimate - de jure","Final figure, complete","2006","137328","13,16"
"Australia","2005","Total","Female","Hobart","City proper","Estimate - de jure","Final figure, complete","2006","104042","13,15"
"Australia","2005","Total","Female","Launceston","City proper","Estimate - de jure","Final figure, complete","2006","52864","13,16"
"Australia","2005","Total","Female","Melbourne","City proper","Estimate - de jure","Final figure, complete","2006","1842961","13,15"
"Australia","2005","Total","Female","Newcastle","City proper","Estimate - de jure","Final figure, complete","2006","256972","13,16"
"Australia","2005","Total","Female","Perth","City proper","Estimate - de jure","Final figure, complete","2006","744086","13,15"
"Australia","2005","Total","Female","Sunshine Coast","City proper","Estimate - de jure","Final figure, complete","2006","109824","13,16"
"Australia","2005","Total","Female","Sydney","City proper","Estimate - de jure","Final figure, complete","2006","2140231","13,15"
"Australia","2005","Total","Female","Toowoomba","City proper","Estimate - de jure","Final figure, complete","2006","61563","13,16"
"Australia","2005","Total","Female","Townsville","City proper","Estimate - de jure","Final figure, complete","2006","73562","13,16"
"Australia","2004","Total","Both Sexes","Adelaide","City proper","Estimate - de jure","Final figure, complete","2005","1123199","13,15"
"Australia","2004","Total","Both Sexes","Albury-Wodonga","City proper","Estimate - de jure","Final figure, complete","2005","101602","13,16"
"Australia","2004","Total","Both Sexes","Brisbane","City proper","Estimate - de jure","Final figure, complete","2005","1777667","13,15"
"Australia","2004","Total","Both Sexes","Cairns","City proper","Estimate - de jure","Final figure, complete","2005","120483","13,16"
"Australia","2004","Total","Both Sexes","CANBERRA","City proper","Estimate - de jure","Final figure, complete","2005","323743","13,15"
"Australia","2004","Total","Both Sexes","Darwin","City proper","Estimate - de jure","Final figure, complete","2005","109432","13,15"
"Australia","2004","Total","Both Sexes","Geelong","City proper","Estimate - de jure","Final figure, complete","2005","164134","13,16"
"Australia","2004","Total","Both Sexes","Gold Coast","City proper","Estimate - de jure","Final figure, complete","2005","470408","13,16"
"Australia","2004","Total","Both Sexes","Greater Wollongong","City proper","Estimate - de jure","Final figure, complete","2005","273870","13,16"
"Australia","2004","Total","Both Sexes","Hobart","City proper","Estimate - de jure","Final figure, complete","2005","202182","13,15"
"Australia","2004","Total","Both Sexes","Launceston","City proper","Estimate - de jure","Final figure, complete","2005","102007","13,16"
"Australia","2004","Total","Both Sexes","Melbourne","City proper","Estimate - de jure","Final figure, complete","2005","3592975","13,15"
"Australia","2004","Total","Both Sexes","Newcastle","City proper","Estimate - de jure","Final figure, complete","2005","504656","13,16"
"Australia","2004","Total","Both Sexes","Perth","City proper","Estimate - de jure","Final figure, complete","2005","1454606","13,15"
"Australia","2004","Total","Both Sexes","Sunshine Coast","City proper","Estimate - de jure","Final figure, complete","2005","207553","13,16"
"Australia","2004","Total","Both Sexes","Sydney","City proper","Estimate - de jure","Final figure, complete","2005","4225088","13,15"
"Australia","2004","Total","Both Sexes","Toowoomba","City proper","Estimate - de jure","Final figure, complete","2005","116266","13,16"
"Australia","2004","Total","Both Sexes","Townsville","City proper","Estimate - de jure","Final figure, complete","2005","144417","13,16"
"Australia","2004","Total","Male","Adelaide","City proper","Estimate - de jure","Final figure, complete","2005","551611","13,15"
"Australia","2004","Total","Male","Albury-Wodonga","City proper","Estimate - de jure","Final figure, complete","2005","50276","13,16"
"Australia","2004","Total","Male","Brisbane","City proper","Estimate - de jure","Final figure, complete","2005","880319","13,15"
"Australia","2004","Total","Male","Cairns","City proper","Estimate - de jure","Final figure, complete","2005","60740","13,16"
"Australia","2004","Total","Male","CANBERRA","City proper","Estimate - de jure","Final figure, complete","2005","160136","13,15"
"Australia","2004","Total","Male","Darwin","City proper","Estimate - de jure","Final figure, complete","2005","58114","13,15"
"Australia","2004","Total","Male","Geelong","City proper","Estimate - de jure","Final figure, complete","2005","80025","13,16"
"Australia","2004","Total","Male","Gold Coast","City proper","Estimate - de jure","Final figure, complete","2005","232229","13,16"
"Australia","2004","Total","Male","Greater Wollongong","City proper","Estimate - de jure","Final figure, complete","2005","136980","13,16"
"Australia","2004","Total","Male","Hobart","City proper","Estimate - de jure","Final figure, complete","2005","98740","13,15"
"Australia","2004","Total","Male","Launceston","City proper","Estimate - de jure","Final figure, complete","2005","49728","13,16"
"Australia","2004","Total","Male","Melbourne","City proper","Estimate - de jure","Final figure, complete","2005","1770037","13,15"
"Australia","2004","Total","Male","Newcastle","City proper","Estimate - de jure","Final figure, complete","2005","249599","13,16"
"Australia","2004","Total","Male","Perth","City proper","Estimate - de jure","Final figure, complete","2005","721275","13,15"
"Australia","2004","Total","Male","Sunshine Coast","City proper","Estimate - de jure","Final figure, complete","2005","101451","13,16"
"Australia","2004","Total","Male","Sydney","City proper","Estimate - de jure","Final figure, complete","2005","2098817","13,15"
"Australia","2004","Total","Male","Toowoomba","City proper","Estimate - de jure","Final figure, complete","2005","56258","13,16"
"Australia","2004","Total","Male","Townsville","City proper","Estimate - de jure","Final figure, complete","2005","73182","13,16"
"Australia","2004","Total","Female","Adelaide","City proper","Estimate - de jure","Final figure, complete","2005","571588","13,15"
"Australia","2004","Total","Female","Albury-Wodonga","City proper","Estimate - de jure","Final figure, complete","2005","51326","13,16"
"Australia","2004","Total","Female","Brisbane","City proper","Estimate - de jure","Final figure, complete","2005","897348","13,15"
"Australia","2004","Total","Female","Cairns","City proper","Estimate - de jure","Final figure, complete","2005","59743","13,16"
"Australia","2004","Total","Female","CANBERRA","City proper","Estimate - de jure","Final figure, complete","2005","163607","13,15"
"Australia","2004","Total","Female","Darwin","City proper","Estimate - de jure","Final figure, complete","2005","51318","13,15"
"Australia","2004","Total","Female","Geelong","City proper","Estimate - de jure","Final figure, complete","2005","84109","13,16"
"Australia","2004","Total","Female","Gold Coast","City proper","Estimate - de jure","Final figure, complete","2005","238179","13,16"
"Australia","2004","Total","Female","Greater Wollongong","City proper","Estimate - de jure","Final figure, complete","2005","136890","13,16"
"Australia","2004","Total","Female","Hobart","City proper","Estimate - de jure","Final figure, complete","2005","103442","13,15"
"Australia","2004","Total","Female","Launceston","City proper","Estimate - de jure","Final figure, complete","2005","52279","13,16"
"Australia","2004","Total","Female","Melbourne","City proper","Estimate - de jure","Final figure, complete","2005","1822938","13,15"
"Australia","2004","Total","Female","Newcastle","City proper","Estimate - de jure","Final figure, complete","2005","255057","13,16"
"Australia","2004","Total","Female","Perth","City proper","Estimate - de jure","Final figure, complete","2005","733331","13,15"
"Australia","2004","Total","Female","Sunshine Coast","City proper","Estimate - de jure","Final figure, complete","2005","106102","13,16"
"Australia","2004","Total","Female","Sydney","City proper","Estimate - de jure","Final figure, complete","2005","2126271","13,15"
"Australia","2004","Total","Female","Toowoomba","City proper","Estimate - de jure","Final figure, complete","2005","60008","13,16"
"Australia","2004","Total","Female","Townsville","City proper","Estimate - de jure","Final figure, complete","2005","71235","13,16"
"Australia","2003","Total","Both Sexes","Adelaide","City proper","Estimate - de jure","Final figure, complete","2004","1119097","13,15"
"Australia","2003","Total","Both Sexes","Albury-Wodonga","City proper","Estimate - de jure","Final figure, complete","2004","100182","13,16"
"Australia","2003","Total","Both Sexes","Brisbane","City proper","Estimate - de jure","Final figure, complete","2004","1735181","13,15"
"Australia","2003","Total","Both Sexes","Cairns","City proper","Estimate - de jure","Final figure, complete","2004","117531","13,16"
"Australia","2003","Total","Both Sexes","CANBERRA","City proper","Estimate - de jure","Final figure, complete","2004","323004","13,15"
"Australia","2003","Total","Both Sexes","Darwin","City proper","Estimate - de jure","Final figure, complete","2004","108039","13,15"
"Australia","2003","Total","Both Sexes","Geelong","City proper","Estimate - de jure","Final figure, complete","2004","162637","13,16"
"Australia","2003","Total","Both Sexes","Gold Coast","City proper","Estimate - de jure","Final figure, complete","2004","456908","13,16"
"Australia","2003","Total","Both Sexes","Greater Wollongong","City proper","Estimate - de jure","Final figure, complete","2004","273234","13,16"
"Australia","2003","Total","Both Sexes","Hobart","City proper","Estimate - de jure","Final figure, complete","2004","199926","13,15"
"Australia","2003","Total","Both Sexes","Launceston","City proper","Estimate - de jure","Final figure, complete","2004","100664","13,16"
"Australia","2003","Total","Both Sexes","Melbourne","City proper","Estimate - de jure","Final figure, complete","2004","3555321","13,15"
"Australia","2003","Total","Both Sexes","Newcastle","City proper","Estimate - de jure","Final figure, complete","2004","501335","13,16"
"Australia","2003","Total","Both Sexes","Perth","City proper","Estimate - de jure","Final figure, complete","2004","1431498","13,15"
"Australia","2003","Total","Both Sexes","Sunshine Coast","City proper","Estimate - de jure","Final figure, complete","2004","200366","13,16"
"Australia","2003","Total","Both Sexes","Sydney","City proper","Estimate - de jure","Final figure, complete","2004","4198543","13,15"
"Australia","2003","Total","Both Sexes","Toowoomba","City proper","Estimate - de jure","Final figure, complete","2004","113815","13,16"
"Australia","2003","Total","Both Sexes","Townsville","City proper","Estimate - de jure","Final figure, complete","2004","140761","13,16"
"Australia","2003","Total","Male","Adelaide","City proper","Estimate - de jure","Final figure, complete","2004","548959","13,15"
"Australia","2003","Total","Male","Albury-Wodonga","City proper","Estimate - de jure","Final figure, complete","2004","49526","13,16"
"Australia","2003","Total","Male","Brisbane","City proper","Estimate - de jure","Final figure, complete","2004","857660","13,15"
"Australia","2003","Total","Male","Cairns","City proper","Estimate - de jure","Final figure, complete","2004","59173","13,16"
"Australia","2003","Total","Male","CANBERRA","City proper","Estimate - de jure","Final figure, complete","2004","159546","13,15"
"Australia","2003","Total","Male","Darwin","City proper","Estimate - de jure","Final figure, complete","2004","57366","13,15"
"Australia","2003","Total","Male","Geelong","City proper","Estimate - de jure","Final figure, complete","2004","79281","13,16"
"Australia","2003","Total","Male","Gold Coast","City proper","Estimate - de jure","Final figure, complete","2004","225122","13,16"
"Australia","2003","Total","Male","Greater Wollongong","City proper","Estimate - de jure","Final figure, complete","2004","136639","13,16"
"Australia","2003","Total","Male","Hobart","City proper","Estimate - de jure","Final figure, complete","2004","97615","13,15"
"Australia","2003","Total","Male","Launceston","City proper","Estimate - de jure","Final figure, complete","2004","49057","13,16"
"Australia","2003","Total","Male","Melbourne","City proper","Estimate - de jure","Final figure, complete","2004","1749997","13,15"
"Australia","2003","Total","Male","Newcastle","City proper","Estimate - de jure","Final figure, complete","2004","247922","13,16"
"Australia","2003","Total","Male","Perth","City proper","Estimate - de jure","Final figure, complete","2004","708844","13,15"
"Australia","2003","Total","Male","Sunshine Coast","City proper","Estimate - de jure","Final figure, complete","2004","97777","13,16"
"Australia","2003","Total","Male","Sydney","City proper","Estimate - de jure","Final figure, complete","2004","2083134","13,15"
"Australia","2003","Total","Male","Toowoomba","City proper","Estimate - de jure","Final figure, complete","2004","54944","13,16"
"Australia","2003","Total","Male","Townsville","City proper","Estimate - de jure","Final figure, complete","2004","71328","13,16"
"Australia","2003","Total","Female","Adelaide","City proper","Estimate - de jure","Final figure, complete","2004","570138","13,15"
"Australia","2003","Total","Female","Albury-Wodonga","City proper","Estimate - de jure","Final figure, complete","2004","50656","13,16"
"Australia","2003","Total","Female","Brisbane","City proper","Estimate - de jure","Final figure, complete","2004","877521","13,15"
"Australia","2003","Total","Female","Cairns","City proper","Estimate - de jure","Final figure, complete","2004","58358","13,16"
"Australia","2003","Total","Female","CANBERRA","City proper","Estimate - de jure","Final figure, complete","2004","163458","13,15"
"Australia","2003","Total","Female","Darwin","City proper","Estimate - de jure","Final figure, complete","2004","50673","13,15"
"Australia","2003","Total","Female","Geelong","City proper","Estimate - de jure","Final figure, complete","2004","83356","13,16"
"Australia","2003","Total","Female","Gold Coast","City proper","Estimate - de jure","Final figure, complete","2004","231786","13,16"
"Australia","2003","Total","Female","Greater Wollongong","City proper","Estimate - de jure","Final figure, complete","2004","136595","13,16"
"Australia","2003","Total","Female","Hobart","City proper","Estimate - de jure","Final figure, complete","2004","102311","13,15"
"Australia","2003","Total","Female","Launceston","City proper","Estimate - de jure","Final figure, complete","2004","51607","13,16"
"Australia","2003","Total","Female","Melbourne","City proper","Estimate - de jure","Final figure, complete","2004","1805324","13,15"
