"Country or Area","Year","Area","Sex","City","City type","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Canada","2010","Total","Both Sexes","Vancouver","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","2391252","1,2"
"Canada","2010","Total","Both Sexes","Victoria","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","358054","1,2"
"Canada","2010","Total","Both Sexes","Windsor","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","330856","1,2"
"Canada","2010","Total","Both Sexes","Winnipeg","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","753555","1,2"
"Canada","2010","Total","Male","Abbotsford-Mission","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","87304","1,2"
"Canada","2010","Total","Male","Barrie","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","95163","1,2"
"Canada","2010","Total","Male","Brantford","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","68432","1,2"
"Canada","2010","Total","Male","Calgary","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","633047","1,2"
"Canada","2010","Total","Male","Edmonton","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","597335","1,2"
"Canada","2010","Total","Male","Greater Sudbury / Grand Sudbury","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","81066","1,2"
"Canada","2010","Total","Male","Guelph","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","68684","1,2"
"Canada","2010","Total","Male","Halifax","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","195597","1,2"
"Canada","2010","Total","Male","Hamilton","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","364186","1,2"
"Canada","2010","Total","Male","Kelowna","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","88141","1,2"
"Canada","2010","Total","Male","Kingston","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","80279","1,2"
"Canada","2010","Total","Male","Kitchener-Cambridge-Waterloo","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","245541","1,2"
"Canada","2010","Total","Male","London","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","242027","1,2"
"Canada","2010","Total","Male","Moncton","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","67489","1,2"
"Canada","2010","Total","Male","Montréal","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","1902000","1,2"
"Canada","2010","Total","Male","Oshawa","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","179822","1,2"
"Canada","2010","Total","Male","Ottawa - Gatineau","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","608662","1,2"
"Canada","2010","Total","Male","Peterborough","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","58807","1,2"
"Canada","2010","Total","Male","Québec","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","369797","1,2"
"Canada","2010","Total","Male","Regina","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","106222","1,2"
"Canada","2010","Total","Male","Saguenay","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","75590","1,2"
"Canada","2010","Total","Male","Saint John","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","61945","1,2"
"Canada","2010","Total","Male","Saskatoon","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","132073","1,2"
"Canada","2010","Total","Male","Sherbrooke","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","96557","1,2"
"Canada","2010","Total","Male","St. Catharines-Niagara","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","197712","1,2"
"Canada","2010","Total","Male","St. John's","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","94159","1,2"
"Canada","2010","Total","Male","Thunder Bay","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","62866","1,2"
"Canada","2010","Total","Male","Toronto","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","2818996","1,2"
"Canada","2010","Total","Male","Trois-Rivières","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","71373","1,2"
"Canada","2010","Total","Male","Vancouver","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","1182263","1,2"
"Canada","2010","Total","Male","Victoria","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","173360","1,2"
"Canada","2010","Total","Male","Windsor","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","164246","1,2"
"Canada","2010","Total","Male","Winnipeg","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","372742","1,2"
"Canada","2010","Total","Female","Abbotsford-Mission","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","86996","1,2"
"Canada","2010","Total","Female","Barrie","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","95709","1,2"
"Canada","2010","Total","Female","Brantford","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","70692","1,2"
"Canada","2010","Total","Female","Calgary","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","609577","1,2"
"Canada","2010","Total","Female","Edmonton","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","578972","1,2"
"Canada","2010","Total","Female","Greater Sudbury / Grand Sudbury","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","83614","1,2"
"Canada","2010","Total","Female","Guelph","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","69474","1,2"
"Canada","2010","Total","Female","Halifax","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","207591","1,2"
"Canada","2010","Total","Female","Hamilton","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","376052","1,2"
"Canada","2010","Total","Female","Kelowna","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","90713","1,2"
"Canada","2010","Total","Female","Kingston","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","82264","1,2"
"Canada","2010","Total","Female","Kitchener-Cambridge-Waterloo","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","246849","1,2"
"Canada","2010","Total","Female","London","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","250222","1,2"
"Canada","2010","Total","Female","Moncton","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","69857","1,2"
"Canada","2010","Total","Female","Montréal","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","1957318","1,2"
"Canada","2010","Total","Female","Oshawa","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","184371","1,2"
"Canada","2010","Total","Female","Ottawa - Gatineau","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","630478","1,2"
"Canada","2010","Total","Female","Peterborough","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","62247","1,2"
"Canada","2010","Total","Female","Québec","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","384561","1,2"
"Canada","2010","Total","Female","Regina","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","108916","1,2"
"Canada","2010","Total","Female","Saguenay","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","76560","1,2"
"Canada","2010","Total","Female","Saint John","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","66028","1,2"
"Canada","2010","Total","Female","Saskatoon","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","133186","1,2"
"Canada","2010","Total","Female","Sherbrooke","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","100742","1,2"
"Canada","2010","Total","Female","St. Catharines-Niagara","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","206645","1,2"
"Canada","2010","Total","Female","St. John's","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","98167","1,2"
"Canada","2010","Total","Female","Thunder Bay","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","63817","1,2"
"Canada","2010","Total","Female","Toronto","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","2922423","1,2"
"Canada","2010","Total","Female","Trois-Rivières","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","75143","1,2"
"Canada","2010","Total","Female","Vancouver","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","1208989","1,2"
"Canada","2010","Total","Female","Victoria","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","184694","1,2"
"Canada","2010","Total","Female","Windsor","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","166610","1,2"
"Canada","2010","Total","Female","Winnipeg","Urban agglomeration","Estimate - de jure","Final figure, complete","2012","380813","1,2"
"Canada","2009","Total","Both Sexes","Abbotsford-Mission","Urban agglomeration","Estimate - de jure","Provisional figure","2009","173692","2,7,17"
"Canada","2009","Total","Both Sexes","Barrie","Urban agglomeration","Estimate - de jure","Provisional figure","2009","190400","2,7,17"
"Canada","2009","Total","Both Sexes","Brantford","Urban agglomeration","Estimate - de jure","Provisional figure","2009","137663","2,7,17"
"Canada","2009","Total","Both Sexes","Calgary","Urban agglomeration","Estimate - de jure","Provisional figure","2009","1230248","2,7,17"
"Canada","2009","Total","Both Sexes","Edmonton","Urban agglomeration","Estimate - de jure","Provisional figure","2009","1155383","2,7,17"
"Canada","2009","Total","Both Sexes","Greater Sudbury / Grand Sudbury","Urban agglomeration","Estimate - de jure","Provisional figure","2009","165322","2,7,17"
"Canada","2009","Total","Both Sexes","Guelph","Urban agglomeration","Estimate - de jure","Provisional figure","2009","135863","2,7,17"
"Canada","2009","Total","Both Sexes","Halifax","Urban agglomeration","Estimate - de jure","Provisional figure","2009","398037","2,7,17"
"Canada","2009","Total","Both Sexes","Hamilton","Urban agglomeration","Estimate - de jure","Provisional figure","2009","739415","2,7,17"
"Canada","2009","Total","Both Sexes","Kelowna","Urban agglomeration","Estimate - de jure","Provisional figure","2009","178446","2,7,17"
"Canada","2009","Total","Both Sexes","Kingston","Urban agglomeration","Estimate - de jure","Provisional figure","2009","160723","2,7,17"
"Canada","2009","Total","Both Sexes","Kitchener-Cambridge-Waterloo","Urban agglomeration","Estimate - de jure","Provisional figure","2009","489054","2,7,17"
"Canada","2009","Total","Both Sexes","London","Urban agglomeration","Estimate - de jure","Provisional figure","2009","489274","2,7,17"
"Canada","2009","Total","Both Sexes","Moncton","Urban agglomeration","Estimate - de jure","Provisional figure","2009","133880","2,7,17"
"Canada","2009","Total","Both Sexes","Montréal","Urban agglomeration","Estimate - de jure","Provisional figure","2009","3814738","2,7,17"
"Canada","2009","Total","Both Sexes","Oshawa","Urban agglomeration","Estimate - de jure","Provisional figure","2009","361375","2,7,17"
"Canada","2009","Total","Both Sexes","Ottawa - Gatineau","Urban agglomeration","Estimate - de jure","Provisional figure","2009","1220674","2,7,17,18"
"Canada","2009","Total","Both Sexes","Peterborough","Urban agglomeration","Estimate - de jure","Provisional figure","2009","121428","2,7,17"
"Canada","2009","Total","Both Sexes","Québec","Urban agglomeration","Estimate - de jure","Provisional figure","2009","746252","2,7,17"
"Canada","2009","Total","Both Sexes","Regina","Urban agglomeration","Estimate - de jure","Provisional figure","2009","210006","2,7,17"
"Canada","2009","Total","Both Sexes","Saguenay","Urban agglomeration","Estimate - de jure","Provisional figure","2009","151715","2,7,17"
"Canada","2009","Total","Both Sexes","Saint John","Urban agglomeration","Estimate - de jure","Provisional figure","2009","126594","2,7,17"
"Canada","2009","Total","Both Sexes","Saskatoon","Urban agglomeration","Estimate - de jure","Provisional figure","2009","257298","2,7,17"
"Canada","2009","Total","Both Sexes","Sherbrooke","Urban agglomeration","Estimate - de jure","Provisional figure","2009","194555","2,7,17"
"Canada","2009","Total","Both Sexes","St. Catharines-Niagara","Urban agglomeration","Estimate - de jure","Provisional figure","2009","404378","2,7,17"
"Canada","2009","Total","Both Sexes","St. John's","Urban agglomeration","Estimate - de jure","Provisional figure","2009","187596","2,7,17"
"Canada","2009","Total","Both Sexes","Thunder Bay","Urban agglomeration","Estimate - de jure","Provisional figure","2009","124816","2,7,17"
"Canada","2009","Total","Both Sexes","Toronto","Urban agglomeration","Estimate - de jure","Provisional figure","2009","5623450","2,7,17"
"Canada","2009","Total","Both Sexes","Trois-Rivières","Urban agglomeration","Estimate - de jure","Provisional figure","2009","145103","2,7,17"
"Canada","2009","Total","Both Sexes","Vancouver","Urban agglomeration","Estimate - de jure","Provisional figure","2009","2328007","2,7,17"
"Canada","2009","Total","Both Sexes","Victoria","Urban agglomeration","Estimate - de jure","Provisional figure","2009","352421","2,7,17"
"Canada","2009","Total","Both Sexes","Windsor","Urban agglomeration","Estimate - de jure","Provisional figure","2009","331537","2,7,17"
"Canada","2009","Total","Both Sexes","Winnipeg","Urban agglomeration","Estimate - de jure","Provisional figure","2009","742408","2,7,17"
"Canada","2009","Total","Male","Abbotsford-Mission","Urban agglomeration","Estimate - de jure","Provisional figure","2009","87152","2,7,17"
"Canada","2009","Total","Male","Barrie","Urban agglomeration","Estimate - de jure","Provisional figure","2009","94682","2,7,17"
"Canada","2009","Total","Male","Brantford","Urban agglomeration","Estimate - de jure","Provisional figure","2009","67718","2,7,17"
"Canada","2009","Total","Male","Calgary","Urban agglomeration","Estimate - de jure","Provisional figure","2009","627297","2,7,17"
"Canada","2009","Total","Male","Edmonton","Urban agglomeration","Estimate - de jure","Provisional figure","2009","587065","2,7,17"
"Canada","2009","Total","Male","Greater Sudbury / Grand Sudbury","Urban agglomeration","Estimate - de jure","Provisional figure","2009","81586","2,7,17"
"Canada","2009","Total","Male","Guelph","Urban agglomeration","Estimate - de jure","Provisional figure","2009","67644","2,7,17"
"Canada","2009","Total","Male","Halifax","Urban agglomeration","Estimate - de jure","Provisional figure","2009","193195","2,7,17"
"Canada","2009","Total","Male","Hamilton","Urban agglomeration","Estimate - de jure","Provisional figure","2009","364058","2,7,17"
"Canada","2009","Total","Male","Kelowna","Urban agglomeration","Estimate - de jure","Provisional figure","2009","87835","2,7,17"
"Canada","2009","Total","Male","Kingston","Urban agglomeration","Estimate - de jure","Provisional figure","2009","79326","2,7,17"
"Canada","2009","Total","Male","Kitchener-Cambridge-Waterloo","Urban agglomeration","Estimate - de jure","Provisional figure","2009","243838","2,7,17"
"Canada","2009","Total","Male","London","Urban agglomeration","Estimate - de jure","Provisional figure","2009","240576","2,7,17"
"Canada","2009","Total","Male","Moncton","Urban agglomeration","Estimate - de jure","Provisional figure","2009","65595","2,7,17"
"Canada","2009","Total","Male","Montréal","Urban agglomeration","Estimate - de jure","Provisional figure","2009","1879347","2,7,17"
"Canada","2009","Total","Male","Oshawa","Urban agglomeration","Estimate - de jure","Provisional figure","2009","178556","2,7,17"
"Canada","2009","Total","Male","Ottawa - Gatineau","Urban agglomeration","Estimate - de jure","Provisional figure","2009","599344","2,7,17,18"
"Canada","2009","Total","Male","Peterborough","Urban agglomeration","Estimate - de jure","Provisional figure","2009","59279","2,7,17"
"Canada","2009","Total","Male","Québec","Urban agglomeration","Estimate - de jure","Provisional figure","2009","365325","2,7,17"
"Canada","2009","Total","Male","Regina","Urban agglomeration","Estimate - de jure","Provisional figure","2009","103456","2,7,17"
"Canada","2009","Total","Male","Saguenay","Urban agglomeration","Estimate - de jure","Provisional figure","2009","75459","2,7,17"
"Canada","2009","Total","Male","Saint John","Urban agglomeration","Estimate - de jure","Provisional figure","2009","61287","2,7,17"
"Canada","2009","Total","Male","Saskatoon","Urban agglomeration","Estimate - de jure","Provisional figure","2009","127628","2,7,17"
"Canada","2009","Total","Male","Sherbrooke","Urban agglomeration","Estimate - de jure","Provisional figure","2009","95082","2,7,17"
"Canada","2009","Total","Male","St. Catharines-Niagara","Urban agglomeration","Estimate - de jure","Provisional figure","2009","197911","2,7,17"
"Canada","2009","Total","Male","St. John's","Urban agglomeration","Estimate - de jure","Provisional figure","2009","91667","2,7,17"
"Canada","2009","Total","Male","Thunder Bay","Urban agglomeration","Estimate - de jure","Provisional figure","2009","61869","2,7,17"
"Canada","2009","Total","Male","Toronto","Urban agglomeration","Estimate - de jure","Provisional figure","2009","2761593","2,7,17"
"Canada","2009","Total","Male","Trois-Rivières","Urban agglomeration","Estimate - de jure","Provisional figure","2009","70850","2,7,17"
"Canada","2009","Total","Male","Vancouver","Urban agglomeration","Estimate - de jure","Provisional figure","2009","1151435","2,7,17"
"Canada","2009","Total","Male","Victoria","Urban agglomeration","Estimate - de jure","Provisional figure","2009","170609","2,7,17"
"Canada","2009","Total","Male","Windsor","Urban agglomeration","Estimate - de jure","Provisional figure","2009","164842","2,7,17"
"Canada","2009","Total","Male","Winnipeg","Urban agglomeration","Estimate - de jure","Provisional figure","2009","366358","2,7,17"
"Canada","2009","Total","Female","Abbotsford-Mission","Urban agglomeration","Estimate - de jure","Provisional figure","2009","86540","2,7,17"
"Canada","2009","Total","Female","Barrie","Urban agglomeration","Estimate - de jure","Provisional figure","2009","95718","2,7,17"
"Canada","2009","Total","Female","Brantford","Urban agglomeration","Estimate - de jure","Provisional figure","2009","69945","2,7,17"
"Canada","2009","Total","Female","Calgary","Urban agglomeration","Estimate - de jure","Provisional figure","2009","602951","2,7,17"
"Canada","2009","Total","Female","Edmonton","Urban agglomeration","Estimate - de jure","Provisional figure","2009","568318","2,7,17"
"Canada","2009","Total","Female","Greater Sudbury / Grand Sudbury","Urban agglomeration","Estimate - de jure","Provisional figure","2009","83736","2,7,17"
"Canada","2009","Total","Female","Guelph","Urban agglomeration","Estimate - de jure","Provisional figure","2009","68219","2,7,17"
"Canada","2009","Total","Female","Halifax","Urban agglomeration","Estimate - de jure","Provisional figure","2009","204842","2,7,17"
"Canada","2009","Total","Female","Hamilton","Urban agglomeration","Estimate - de jure","Provisional figure","2009","375357","2,7,17"
"Canada","2009","Total","Female","Kelowna","Urban agglomeration","Estimate - de jure","Provisional figure","2009","90611","2,7,17"
"Canada","2009","Total","Female","Kingston","Urban agglomeration","Estimate - de jure","Provisional figure","2009","81397","2,7,17"
"Canada","2009","Total","Female","Kitchener-Cambridge-Waterloo","Urban agglomeration","Estimate - de jure","Provisional figure","2009","245216","2,7,17"
"Canada","2009","Total","Female","London","Urban agglomeration","Estimate - de jure","Provisional figure","2009","248698","2,7,17"
"Canada","2009","Total","Female","Moncton","Urban agglomeration","Estimate - de jure","Provisional figure","2009","68285","2,7,17"
"Canada","2009","Total","Female","Montréal","Urban agglomeration","Estimate - de jure","Provisional figure","2009","1935391","2,7,17"
"Canada","2009","Total","Female","Oshawa","Urban agglomeration","Estimate - de jure","Provisional figure","2009","182819","2,7,17"
"Canada","2009","Total","Female","Ottawa - Gatineau","Urban agglomeration","Estimate - de jure","Provisional figure","2009","621330","2,7,17,18"
"Canada","2009","Total","Female","Peterborough","Urban agglomeration","Estimate - de jure","Provisional figure","2009","62149","2,7,17"
"Canada","2009","Total","Female","Québec","Urban agglomeration","Estimate - de jure","Provisional figure","2009","380927","2,7,17"
"Canada","2009","Total","Female","Regina","Urban agglomeration","Estimate - de jure","Provisional figure","2009","106550","2,7,17"
"Canada","2009","Total","Female","Saguenay","Urban agglomeration","Estimate - de jure","Provisional figure","2009","76256","2,7,17"
"Canada","2009","Total","Female","Saint John","Urban agglomeration","Estimate - de jure","Provisional figure","2009","65307","2,7,17"
"Canada","2009","Total","Female","Saskatoon","Urban agglomeration","Estimate - de jure","Provisional figure","2009","129670","2,7,17"
"Canada","2009","Total","Female","Sherbrooke","Urban agglomeration","Estimate - de jure","Provisional figure","2009","99473","2,7,17"
"Canada","2009","Total","Female","St. Catharines-Niagara","Urban agglomeration","Estimate - de jure","Provisional figure","2009","206467","2,7,17"
"Canada","2009","Total","Female","St. John's","Urban agglomeration","Estimate - de jure","Provisional figure","2009","95929","2,7,17"
"Canada","2009","Total","Female","Thunder Bay","Urban agglomeration","Estimate - de jure","Provisional figure","2009","62947","2,7,17"
"Canada","2009","Total","Female","Toronto","Urban agglomeration","Estimate - de jure","Provisional figure","2009","2861857","2,7,17"
"Canada","2009","Total","Female","Trois-Rivières","Urban agglomeration","Estimate - de jure","Provisional figure","2009","74253","2,7,17"
"Canada","2009","Total","Female","Vancouver","Urban agglomeration","Estimate - de jure","Provisional figure","2009","1176572","2,7,17"
"Canada","2009","Total","Female","Victoria","Urban agglomeration","Estimate - de jure","Provisional figure","2009","181812","2,7,17"
"Canada","2009","Total","Female","Windsor","Urban agglomeration","Estimate - de jure","Provisional figure","2009","166695","2,7,17"
"Canada","2009","Total","Female","Winnipeg","Urban agglomeration","Estimate - de jure","Provisional figure","2009","376050","2,7,17"
"Canada","2008","Total","Both Sexes","Abbotsford-Mission","Urban agglomeration","Estimate - de jure","Provisional figure","2008","170742","2,17,19"
"Canada","2008","Total","Both Sexes","Barrie","Urban agglomeration","Estimate - de jure","Provisional figure","2008","188157","2,17,19"
"Canada","2008","Total","Both Sexes","Brantford","Urban agglomeration","Estimate - de jure","Provisional figure","2008","136620","2,17,19"
"Canada","2008","Total","Both Sexes","Calgary","Urban agglomeration","Estimate - de jure","Provisional figure","2008","1182446","2,17,19"
"Canada","2008","Total","Both Sexes","Edmonton","Urban agglomeration","Estimate - de jure","Provisional figure","2008","1124163","2,17,19"
"Canada","2008","Total","Both Sexes","Greater Sudbury / Grand Sudbury","Urban agglomeration","Estimate - de jure","Provisional figure","2008","164818","2,17,19"
"Canada","2008","Total","Both Sexes","Guelph","Urban agglomeration","Estimate - de jure","Provisional figure","2008","134089","2,17,19"
"Canada","2008","Total","Both Sexes","Halifax","Urban agglomeration","Estimate - de jure","Provisional figure","2008","394565","2,17,19"
"Canada","2008","Total","Both Sexes","Hamilton","Urban agglomeration","Estimate - de jure","Provisional figure","2008","731521","2,17,19"
"Canada","2008","Total","Both Sexes","Kelowna","Urban agglomeration","Estimate - de jure","Provisional figure","2008","180104","2,17,19"
"Canada","2008","Total","Both Sexes","Kingston","Urban agglomeration","Estimate - de jure","Provisional figure","2008","158840","2,17,19"
"Canada","2008","Total","Both Sexes","Kitchener-Cambridge-Waterloo","Urban agglomeration","Estimate - de jure","Provisional figure","2008","482048","2,17,19"
"Canada","2008","Total","Both Sexes","London","Urban agglomeration","Estimate - de jure","Provisional figure","2008","485182","2,17,19"
"Canada","2008","Total","Both Sexes","Moncton","Urban agglomeration","Estimate - de jure","Provisional figure","2008","132160","2,17,19"
"Canada","2008","Total","Both Sexes","Montréal","Urban agglomeration","Estimate - de jure","Provisional figure","2008","3750540","2,17,19"
"Canada","2008","Total","Both Sexes","Oshawa","Urban agglomeration","Estimate - de jure","Provisional figure","2008","356555","2,17,19"
"Canada","2008","Total","Both Sexes","Ottawa - Gatineau","Urban agglomeration","Estimate - de jure","Provisional figure","2008","1198668","2,17,18,19"
"Canada","2008","Total","Both Sexes","Peterborough","Urban agglomeration","Estimate - de jure","Provisional figure","2008","120766","2,17,19"
"Canada","2008","Total","Both Sexes","Québec","Urban agglomeration","Estimate - de jure","Provisional figure","2008","738919","2,17,19"
"Canada","2008","Total","Both Sexes","Regina","Urban agglomeration","Estimate - de jure","Provisional figure","2008","206716","2,17,19"
"Canada","2008","Total","Both Sexes","Saguenay","Urban agglomeration","Estimate - de jure","Provisional figure","2008","153297","2,17,19"
"Canada","2008","Total","Both Sexes","Saint John","Urban agglomeration","Estimate - de jure","Provisional figure","2008","125766","2,17,19"
"Canada","2008","Total","Both Sexes","Saskatoon","Urban agglomeration","Estimate - de jure","Provisional figure","2008","250434","2,17,19"
"Canada","2008","Total","Both Sexes","Sherbrooke","Urban agglomeration","Estimate - de jure","Provisional figure","2008","191378","2,17,19"
"Canada","2008","Total","Both Sexes","St. Catharines-Niagara","Urban agglomeration","Estimate - de jure","Provisional figure","2008","403654","2,17,19"
"Canada","2008","Total","Both Sexes","St. John's","Urban agglomeration","Estimate - de jure","Provisional figure","2008","185677","2,17,19"
"Canada","2008","Total","Both Sexes","Thunder Bay","Urban agglomeration","Estimate - de jure","Provisional figure","2008","124602","2,17,19"
"Canada","2008","Total","Both Sexes","Toronto","Urban agglomeration","Estimate - de jure","Provisional figure","2008","5531263","2,17,19"
"Canada","2008","Total","Both Sexes","Trois-Rivières","Urban agglomeration","Estimate - de jure","Provisional figure","2008","144648","2,17,19"
"Canada","2008","Total","Both Sexes","Vancouver","Urban agglomeration","Estimate - de jure","Provisional figure","2008","2271224","2,17,19"
"Canada","2008","Total","Both Sexes","Victoria","Urban agglomeration","Estimate - de jure","Provisional figure","2008","348151","2,17,19"
"Canada","2008","Total","Both Sexes","Windsor","Urban agglomeration","Estimate - de jure","Provisional figure","2008","333616","2,17,19"
"Canada","2008","Total","Both Sexes","Winnipeg","Urban agglomeration","Estimate - de jure","Provisional figure","2008","732563","2,17,19"
"Canada","2008","Total","Male","Abbotsford-Mission","Urban agglomeration","Estimate - de jure","Provisional figure","2008","86060","2,17,19"
"Canada","2008","Total","Male","Barrie","Urban agglomeration","Estimate - de jure","Provisional figure","2008","93658","2,17,19"
"Canada","2008","Total","Male","Brantford","Urban agglomeration","Estimate - de jure","Provisional figure","2008","67202","2,17,19"
"Canada","2008","Total","Male","Calgary","Urban agglomeration","Estimate - de jure","Provisional figure","2008","603348","2,17,19"
"Canada","2008","Total","Male","Edmonton","Urban agglomeration","Estimate - de jure","Provisional figure","2008","571543","2,17,19"
"Canada","2008","Total","Male","Greater Sudbury / Grand Sudbury","Urban agglomeration","Estimate - de jure","Provisional figure","2008","81059","2,17,19"
"Canada","2008","Total","Male","Guelph","Urban agglomeration","Estimate - de jure","Provisional figure","2008","66623","2,17,19"
"Canada","2008","Total","Male","Halifax","Urban agglomeration","Estimate - de jure","Provisional figure","2008","191368","2,17,19"
"Canada","2008","Total","Male","Hamilton","Urban agglomeration","Estimate - de jure","Provisional figure","2008","360124","2,17,19"
"Canada","2008","Total","Male","Kelowna","Urban agglomeration","Estimate - de jure","Provisional figure","2008","88660","2,17,19"
"Canada","2008","Total","Male","Kingston","Urban agglomeration","Estimate - de jure","Provisional figure","2008","78539","2,17,19"
"Canada","2008","Total","Male","Kitchener-Cambridge-Waterloo","Urban agglomeration","Estimate - de jure","Provisional figure","2008","240450","2,17,19"
"Canada","2008","Total","Male","London","Urban agglomeration","Estimate - de jure","Provisional figure","2008","238430","2,17,19"
"Canada","2008","Total","Male","Moncton","Urban agglomeration","Estimate - de jure","Provisional figure","2008","64603","2,17,19"
"Canada","2008","Total","Male","Montréal","Urban agglomeration","Estimate - de jure","Provisional figure","2008","1844618","2,17,19"
"Canada","2008","Total","Male","Oshawa","Urban agglomeration","Estimate - de jure","Provisional figure","2008","176404","2,17,19"
"Canada","2008","Total","Male","Ottawa - Gatineau","Urban agglomeration","Estimate - de jure","Provisional figure","2008","588498","2,17,18,19"
"Canada","2008","Total","Male","Peterborough","Urban agglomeration","Estimate - de jure","Provisional figure","2008","58856","2,17,19"
"Canada","2008","Total","Male","Québec","Urban agglomeration","Estimate - de jure","Provisional figure","2008","361589","2,17,19"
"Canada","2008","Total","Male","Regina","Urban agglomeration","Estimate - de jure","Provisional figure","2008","101560","2,17,19"
"Canada","2008","Total","Male","Saguenay","Urban agglomeration","Estimate - de jure","Provisional figure","2008","76156","2,17,19"
"Canada","2008","Total","Male","Saint John","Urban agglomeration","Estimate - de jure","Provisional figure","2008","60811","2,17,19"
"Canada","2008","Total","Male","Saskatoon","Urban agglomeration","Estimate - de jure","Provisional figure","2008","123581","2,17,19"
"Canada","2008","Total","Male","Sherbrooke","Urban agglomeration","Estimate - de jure","Provisional figure","2008","93470","2,17,19"
"Canada","2008","Total","Male","St. Catharines-Niagara","Urban agglomeration","Estimate - de jure","Provisional figure","2008","197587","2,17,19"
"Canada","2008","Total","Male","St. John's","Urban agglomeration","Estimate - de jure","Provisional figure","2008","90575","2,17,19"
"Canada","2008","Total","Male","Thunder Bay","Urban agglomeration","Estimate - de jure","Provisional figure","2008","61774","2,17,19"
"Canada","2008","Total","Male","Toronto","Urban agglomeration","Estimate - de jure","Provisional figure","2008","2720927","2,17,19"
"Canada","2008","Total","Male","Trois-Rivières","Urban agglomeration","Estimate - de jure","Provisional figure","2008","70308","2,17,19"
"Canada","2008","Total","Male","Vancouver","Urban agglomeration","Estimate - de jure","Provisional figure","2008","1124574","2,17,19"
